gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000134453.16,879.0947958835732,1.2125992071518126,0.12726283402443975,9.52830585965847,1.59870798872001e-21,1.556037661712886e-20,RBM17
ENSG00000134574.11,930.469198034572,1.023152220458794,0.12595377548882625,8.123235817965305,4.539161452839527e-16,3.568748811359313e-15,DDB2
ENSG00000134597.16,187.18771929231585,1.7522866517503157,0.24974470971529084,7.016311391532272,2.278020563230752e-12,1.4791077346034585e-11,RBMX2
ENSG00000134684.10,1192.823021961099,1.0762046535361403,0.11823560848701509,9.102204211638421,8.851680884680463e-20,8.096867522347949e-19,YARS
ENSG00000134686.18,1193.8310880645274,2.3173926545850985,0.12886479382941174,17.983132442308563,2.641392466013581e-72,8.246157355576704e-71,PHC2
ENSG00000134748.13,815.6178508282588,1.1422166251806884,0.14536260378244398,7.857706146280784,3.912317983397268e-15,2.932671209437426e-14,PRPF38A
ENSG00000134758.14,452.48127809935824,1.5027037309502844,0.1642101961651911,9.15109881141975,5.635735001614625e-20,5.188446193522147e-19,RNF138
ENSG00000134779.15,2273.380479317778,3.0523527434164346,0.1111545552563728,27.460437733535304,5.2145131366313446e-166,4.447786575430365e-164,TPGS2
ENSG00000134809.9,294.42071896252486,2.645472439026179,0.23355458388248476,11.326998575875837,9.645351576068632e-30,1.2361822809756798e-28,TIMM10
ENSG00000134815.19,585.1287528834539,1.7413484132179737,0.15030699781055004,11.58527838745608,4.893741221091014e-31,6.523317828060724e-30,DHX34
ENSG00000134825.16,890.1353557009294,2.70957174133264,0.17920842174914284,15.119667451374115,1.2014781132691215e-51,2.5934429151524317e-50,TMEM258
ENSG00000134851.13,1249.6444714169897,1.575779886243273,0.11679866267740746,13.491420621788322,1.7568243454640162e-41,3.0758809402834613e-40,TMEM165
ENSG00000134882.16,878.9856908333472,1.0482843154206738,0.13106635231148897,7.99811924977776,1.263339911198567e-15,9.725670764045744e-15,UBAC2
ENSG00000134905.17,1451.6353103588174,1.9536137366362762,0.11086073469050614,17.622233355121175,1.6630775726830352e-69,5.0041084872922e-68,CARS2
ENSG00000134996.12,288.17377504770553,1.7313879539344832,0.21713522251487272,7.973777510076199,1.5389648798765202e-15,1.1789935910599574e-14,OSTF1
ENSG00000135018.14,3600.5105619227443,2.097012376536357,0.09956554740249429,21.061626548982577,1.7892505074561286e-98,8.216007813301999e-97,UBQLN1
ENSG00000135049.15,2203.8791958462193,3.308450380856768,0.11671525510409415,28.34634065535032,9.286086503954688e-177,8.688004495059357e-175,AGTPBP1
ENSG00000135070.15,1153.825398859529,2.593108646227761,0.12129625066872993,21.378308331308236,2.1270084695576712e-101,1.0221590139660854e-99,ISCA1
ENSG00000135185.12,450.00987705787463,1.1402911962698086,0.18473405265147838,6.172609651026801,6.717191070288141e-10,3.741506668899659e-9,TMEM243
ENSG00000135205.15,101.72971193810353,2.005354533974283,0.34078574653103494,5.884502372494789,3.992534122390134e-9,2.092655446257672e-8,CCDC146
ENSG00000135211.6,219.86217818151738,2.181092041283981,0.2372501133548128,9.19321812092081,3.812608867466222e-20,3.531735670887104e-19,TMEM60
ENSG00000135245.10,135.48318456536353,1.1206137011803805,0.27854500635395957,4.023097437102738,5.743771964510407e-5,2.0281022390078676e-4,HILPDA
ENSG00000135315.12,509.1427735725046,1.1057060994314114,0.1567409605977097,7.054353215744985,1.7340538886436062e-12,1.1335336107445616e-11,CEP162
ENSG00000135324.6,75.95943243950867,2.181546980732946,0.3997018822990785,5.457935219580965,4.817033277180642e-8,2.3358788352042637e-7,MRAP2
ENSG00000135390.20,1294.2963854836466,2.510419275025769,0.12097375041035989,20.75176859864289,1.1816386965078137e-95,5.256624210215072e-94,ATP5MC2
ENSG00000135404.11,1292.610516449569,1.4465825976779911,0.11454438536479754,12.629013574702576,1.46098182036004e-36,2.254656428853569e-35,CD63
ENSG00000135423.13,131.90315924000592,1.4089131165786044,0.2872726762596925,4.9044452640701435,9.36917423355407e-7,4.055279852224596e-6,GLS2
ENSG00000135441.7,639.4980918064739,3.472976115743804,0.1857517911371688,18.696864748825906,5.250240441278757e-78,1.7681321549093894e-76,BLOC1S1
ENSG00000135446.17,2409.6382744717716,2.3780344401649325,0.15542658854403854,15.300049125707604,7.639894290133192e-53,1.6756834809692134e-51,CDK4
ENSG00000135447.17,24.388934151812997,5.339263845625888,0.951706551853538,5.610199735650837,2.0209323025517615e-8,1.0063987392897071e-7,PPP1R1A
ENSG00000135451.13,552.6562494620256,1.903980763830751,0.1640770911031059,11.604184051716832,3.9241267917500004e-31,5.251874475556695e-30,TROAP
ENSG00000135469.13,239.92982156012278,1.1860909182983337,0.2154425519496559,5.505369796099967,3.683941500846551e-8,1.8027709152312014e-7,COQ10A
ENSG00000135486.17,13955.235293785252,1.4207419636591854,0.11223642114554336,12.658475289557106,1.0043096934017355e-36,1.5539032512017862e-35,HNRNPA1
ENSG00000135517.9,29.344461482615756,1.7990191389486812,0.6456888461137422,2.7862013565459245,0.005332973332166559,0.01327324703564175,MIP
ENSG00000135537.17,394.5629711970418,1.3440831003979405,0.18588111684189132,7.230874890542027,4.798922992195917e-13,3.2432269856287486e-12,AFG1L
ENSG00000135597.18,912.1907740579899,1.069373400980728,0.12571476452487157,8.506346927684552,1.7949932039216485e-17,1.5078648016894003e-16,REPS1
ENSG00000135617.4,1546.775728514839,4.6749661819722395,0.12827506905316804,36.444854144140336,8.299723249075355e-291,1.4969000864702833e-288,PRADC1
ENSG00000135643.5,76.55633138579091,1.7910174944543307,0.3744615231629017,4.782914621845368,1.7277152272954174e-6,7.282284413627694e-6,KCNMB4
ENSG00000135736.6,24.146883920025733,2.0670741221660025,0.6776816036445791,3.0502143057289075,0.0022867812879155346,0.006167922971072359,CCDC102A
ENSG00000135821.18,9459.66055232404,1.6329733616905764,0.07982971357370258,20.455708640153617,5.344011440488043e-93,2.2694235250605892e-91,GLUL
ENSG00000135828.11,48.4990441337607,1.4852449455148056,0.45815200302621845,3.2418169858570063,0.0011877026780704764,0.00339721319181733,RNASEL
ENSG00000135845.10,359.53806813949916,1.4176118324874363,0.20432070636243704,6.938170182187929,3.972110526204155e-12,2.546488587666514e-11,PIGC
ENSG00000135900.4,598.1358166598068,1.096136748491375,0.15251825264747593,7.1869217583087455,6.626835962297664e-13,4.4384975811013374e-12,MRPL44
ENSG00000135924.15,294.1402063424461,1.514292525401925,0.19962418050145417,7.585716928670844,3.30653603828533e-14,2.3733968460854594e-13,DNAJB2
ENSG00000135940.7,1563.0738882484072,2.157892936132023,0.11608493073905941,18.588915222619423,3.950876576572409e-77,1.3172081717817524e-75,COX5B
ENSG00000135951.15,212.27399875536946,1.0993700051351751,0.2366483309610256,4.6455852896601835,3.3911363213017093e-6,1.3854698461169744e-5,TSGA10
ENSG00000136003.15,1703.811703274491,2.7576716683978404,0.11535633509201214,23.90568030960959,2.6732540702006547e-126,1.7064936803355522e-124,ISCU
ENSG00000136021.19,917.7073138135463,1.0750807961999171,0.13558577659794788,7.929156163539567,2.206399516248416e-15,1.6740343415347524e-14,SCYL2
ENSG00000136052.9,466.61577891746686,1.8935964661533355,0.16478229578909465,11.491504333553863,1.455549016580136e-30,1.911301842429504e-29,SLC41A2
ENSG00000136059.14,57.74509144963757,2.5061246846303846,0.4578314343927722,5.473902612113759,4.4023106176069136e-8,2.140317921086934e-7,VILL
ENSG00000136104.20,1294.6271401026188,1.1764471103381464,0.11730501157546425,10.028958648380668,1.137094914414844e-23,1.1899155764650827e-22,RNASEH2B
ENSG00000136114.17,18.647052907309682,4.343878903837151,0.9189154901940035,4.727179974863697,2.2765946832808073e-6,9.466523364270013e-6,THSD1
ENSG00000136146.15,638.9488614318359,1.837359840277481,0.14459420793435387,12.707008576108711,5.406326384670315e-37,8.412682205334956e-36,MED4
ENSG00000136238.18,879.0594206467863,1.737676925115503,0.1511012334145703,11.50008431994668,1.3178662258757242e-30,1.732027960337722e-29,RAC1
ENSG00000136240.10,3801.305112192984,1.1021984706410421,0.11675081866652239,9.440605926621148,3.706298585605661e-21,3.57253294766413e-20,KDELR2
ENSG00000136247.14,2764.445701227118,3.656718423149022,0.11381480861938664,32.12866996400814,1.7541907473954636e-226,2.263737792511758e-224,ZDHHC4
ENSG00000136280.16,398.17885944430566,2.5313960641981184,0.17951180203228562,14.101557867169317,3.7147757182561845e-45,7.138425560261355e-44,CCM2
ENSG00000136371.10,262.36534928106886,2.2666791762853538,0.21551917292106973,10.517297118226631,7.190680088463201e-26,8.069031902867308e-25,MTHFS
ENSG00000136425.14,92.69645228374462,5.365806465014827,0.5024999062258113,10.678223813644978,1.2871069799282654e-26,1.4832446448064796e-25,CIB2
ENSG00000136436.14,827.2867342299143,1.2386002771535227,0.13634006224996326,9.084639222789093,1.0404315962897795e-19,9.496793158938934e-19,CALCOCO2
ENSG00000136463.8,397.5744756387621,1.431724539334979,0.17946296963637226,7.977827081742479,1.4893183841948428e-15,1.1421286655842571e-14,TACO1
ENSG00000136490.9,146.8720504657064,1.5035261654567436,0.28325518785238013,5.308026930967682,1.1081827158581291e-7,5.212550248244545e-7,LIMD2
ENSG00000136492.8,1871.3523740242008,1.1808996677153885,0.10442354334114282,11.308749252622944,1.1877048320565322e-29,1.5202520293689833e-28,BRIP1
ENSG00000136521.13,536.9115444764038,1.0051325352913498,0.15915640732898964,6.315375875591717,2.695056252380072e-10,1.5433681931906462e-9,NDUFB5
ENSG00000136522.14,449.3055054407105,1.8864994023774262,0.17454624359484702,10.808020634098137,3.1540201628042082e-27,3.7132603088554933e-26,MRPL47
ENSG00000136603.14,749.9854354113203,1.3379115139988913,0.15298615351651756,8.745311149054022,2.2240191655540237e-18,1.9378611698929547e-17,SKIL
ENSG00000136643.12,1136.6143282821363,1.0536680856327496,0.12690427434707247,8.302857339155153,1.0163689084403142e-16,8.226295958311589e-16,RPS6KC1
ENSG00000136689.18,177.13085558627645,1.0601699176407111,0.2761146171977698,3.8396008454755366,1.2323450278482807e-4,4.1647113431255984e-4,IL1RN
ENSG00000136699.19,1926.6943705638528,1.0144435616788583,0.1001074542357176,10.133546691639996,3.921614708586755e-24,4.175292416798679e-23,SMPD4
ENSG00000136718.9,1282.97825609871,2.0299336339445935,0.11799031671699549,17.204239215777942,2.46796765586577e-66,7.050427829099742e-65,IMP4
ENSG00000136770.11,307.573916888118,1.0559158155655752,0.2019857002027903,5.2276760904631034,1.7165388781744823e-7,7.949181357102216e-7,DNAJC1
ENSG00000136810.13,2287.614224208984,2.539800174492582,0.12651398046920384,20.075253067472833,1.214624664467447e-89,4.8486197105987865e-88,TXN
ENSG00000136819.15,455.5036812911827,1.7740252985648035,0.16487229404919476,10.759996449345625,5.317221524759729e-27,6.203908621581509e-26,C9orf78
ENSG00000136840.19,582.973450851136,3.3235815301099767,0.20151028282300618,16.49335946309598,4.095322303769976e-61,1.0597221646721635e-59,ST6GALNAC4
ENSG00000136888.7,708.1116147380444,1.5376699687028597,0.15541771746651611,9.8937881328371855,4.429424480792724e-23,4.539970541953213e-22,ATP6V1G1
ENSG00000136897.8,1140.4850480576806,1.160307723372824,0.13879802121567886,8.359684909122853,6.288598792265424e-17,5.145514054157817e-16,MRPL50
ENSG00000136908.17,372.24203706123336,2.1590955032511565,0.21330294121715707,10.122202211234626,4.4039340169e-24,4.675509947942167e-23,DPM2
ENSG00000136930.13,1096.8204525055903,1.4780276164136308,0.13813491528167585,10.699884336988456,1.0190533763432043e-26,1.1779706190864554e-25,PSMB7
ENSG00000136933.17,1178.8645003078989,2.283434008347474,0.16377490699196898,13.942514456500023,3.494099280090886e-44,6.54629776887616e-43,RABEPK
ENSG00000136942.15,11615.1829274122,4.214929331652216,0.08529246779740378,49.41736873722528,0,0,RPL35
ENSG00000136950.13,430.67014546600996,2.1571297894025703,0.18564690355350777,11.61953013011518,3.2793482882397624e-31,4.400735472954292e-30,ARPC5L
ENSG00000137054.16,381.722911615337,1.0912365744336432,0.17709650385495776,6.16181884272186,7.191409556474875e-10,3.995242358717782e-9,POLR1E
ENSG00000137073.21,2740.609124725639,2.8784858049135473,0.10000827917713435,28.78247509703854,3.554765287977039e-182,3.4553934401540443e-180,UBAP2
ENSG00000137100.16,120.33552857261623,1.160974602006381,0.2961841012406063,3.9197735366060678,8.863221387949989e-5,3.051471770168292e-4,DCTN3
ENSG00000137106.18,1269.6398292613421,1.6156138119784234,0.137605008949576,11.74095205044788,7.859665195933531e-32,1.069593255913882e-30,GRHPR
ENSG00000137133.11,298.8404436103659,2.231398058543147,0.22373459591670503,9.973415373695191,1.99256584204498e-23,2.0656311892307707e-22,HINT2
ENSG00000137154.13,40129.81575025668,4.103167195251293,0.09129868660794498,44.94223682396575,0,0,RPS6
ENSG00000137161.17,748.9863736864505,1.328565057055302,0.16152311890901716,8.225231570742867,1.9481409808266463e-16,1.5570046135869985e-15,CNPY3
ENSG00000137210.14,2624.466842603803,2.9103720971206837,0.15418851579074033,18.87541417851474,1.816938981428661e-79,6.252567375286515e-78,TMEM14B
ENSG00000137218.10,119.4685435043251,1.8470734687852886,0.3005431733529855,6.1457841420204735,7.956943292561807e-10,4.412352754880681e-9,FRS3
ENSG00000137267.6,234.35652768100704,1.5430704489006657,0.2226352611520002,6.930934663791475,4.180691187699908e-12,2.6744810570202464e-11,TUBB2A
ENSG00000137275.14,317.370584703551,1.0675979932657946,0.19458593272272198,5.486511683180529,4.0994832193750234e-8,1.9982811479138524e-7,RIPK1
ENSG00000137285.10,98.40353184534123,2.0019348405321553,0.3308388245473075,6.051087998125484,1.4387082723984497e-9,7.821588336178896e-9,TUBB2B
ENSG00000137288.10,934.91561018728,1.9337707420490404,0.15865150403670517,12.18879552255394,3.5665374633035387e-34,5.15340565221258e-33,UQCC2
ENSG00000137309.19,1988.8187404578812,2.458083563836074,0.11916990275061386,20.62671452354955,1.5802887400160883e-94,6.866801826900097e-93,HMGA1
ENSG00000137310.12,429.27807914336876,1.224607570600639,0.17987614445695513,6.808059925332072,9.892366106029967e-12,6.183038598088334e-11,TCF19
ENSG00000137312.15,2181.8181628132484,3.529263774457266,0.10456653194510898,33.751370623154195,1.0207017481740415e-249,1.512811368246665e-247,FLOT1
ENSG00000137331.12,1127.0128854882596,3.383874403741591,0.12849254100561744,26.33518161644616,7.587407970890593e-153,5.86975212507735e-151,IER3
ENSG00000137478.15,959.7423255143981,1.0158522275295763,0.12418202635283945,8.18034829487503,2.830246061573126e-16,2.2482020917335587e-15,FCHSD2
ENSG00000137513.10,842.4411063503684,1.6262987269028413,0.12994494847131086,12.515290098113312,6.158247427003063e-36,9.344742509733639e-35,NARS2
ENSG00000137547.9,621.8870509838946,1.9341276703176056,0.1494719774053076,12.939734282587517,2.685567385838641e-38,4.3320690713697775e-37,MRPL15
ENSG00000137601.16,651.9936775165372,1.6335540128269908,0.17799317225117942,9.177621771478746,4.407169341055565e-20,4.073672210616319e-19,NEK1
ENSG00000137714.3,560.7219157633411,2.950801506613061,0.16158110758198224,18.262045302022067,1.659564162312051e-74,5.313977695771177e-73,FDX1
ENSG00000137720.8,203.48148083760992,1.3826885529516717,0.2360005845380207,5.858835289151221,4.661247243831999e-9,2.431238349008471e-8,C11orf1
ENSG00000137731.14,602.042671732205,2.0497053059071697,0.180757877955698,11.339507462073286,8.361372139764045e-30,1.073461065576311e-28,FXYD2
ENSG00000137767.14,278.47139990144194,2.827275731648293,0.22130187405934787,12.775652007764222,2.2426049789965234e-37,3.5170953622931856e-36,SQOR
ENSG00000137818.12,23163.601896151085,4.93542381263362,0.08669100548929605,56.9312097002152,0,0,RPLP1
ENSG00000137825.11,489.36731912979104,1.7567532478586558,0.1750621049384675,10.035028702963078,1.069283007620898e-23,1.1209126038222012e-22,ITPKA
ENSG00000137876.10,1270.7997424221066,1.880280083811443,0.1433021379819328,13.121088842711504,2.4932669225449452e-39,4.128645928875725e-38,RSL24D1
ENSG00000137880.6,1057.1998009060358,4.176755516278758,0.46544341394368555,8.973712789035421,2.8668417248491296e-19,2.5767149324604652e-18,GCHFR
ENSG00000137947.12,205.21961471265212,1.0426574845761405,0.24367670735380392,4.278855767130276,1.8785653949990846e-5,7.091460012719404e-5,GTF2B
ENSG00000137948.18,35.330950980593485,1.8654803878438813,0.542201005230971,3.4405697699678908,5.804907528207558e-4,0.0017533608402643876,BRDT
ENSG00000138028.16,202.25599183702982,1.113584656208418,0.2374676879096279,4.689415499056066,2.7398654756858316e-6,1.1301850713221014e-5,CGREF1
ENSG00000138073.14,1136.1802082908014,1.605031806039392,0.20071739552267137,7.996475850336056,1.2803086880851844e-15,9.851236651910135e-15,PREB
ENSG00000138085.16,2688.480544279594,2.9044657635356694,0.12932744116095818,22.458232664797205,1.0633417764878198e-111,5.809377636180444e-110,ATRAID
ENSG00000138101.18,537.3574953102591,2.390002700695899,0.1701323130303229,14.04790576302766,7.934589995197809e-45,1.5054099484551788e-43,DTNB
ENSG00000138152.9,93.78791900931277,2.6867232568423387,0.363715665267709,7.386878029751084,1.5031636654987093e-13,1.0412590694439117e-12,BTBD16
ENSG00000138175.9,142.8460430671475,1.8305447577963547,0.2817451533480833,6.497165030323698,8.184766407957694e-11,4.83893604833818e-10,ARL3
ENSG00000138326.20,19743.33957485072,3.784164802333978,0.08595901733228219,44.02289509320418,0,0,RPS24
ENSG00000138346.15,1877.0716169502573,2.614729781527877,0.1065352456372965,24.543330856248545,5.095653049033845e-133,3.397745136637512e-131,DNA2
ENSG00000138376.11,2947.5475800402587,2.770434779140037,0.10098847054911175,27.43317889731527,1.1029839815812644e-165,9.381317450159509e-164,BARD1
ENSG00000138380.18,217.39975480990765,1.3616256626278984,0.22482390572947342,6.056409607376532,1.3919329851747482e-9,7.575546563015232e-9,CARF
ENSG00000138381.10,897.3592280702566,1.2407794295843424,0.16198406294721443,7.659885836970727,1.8609843607998758e-14,1.3529871485669616e-13,ASNSD1
ENSG00000138382.15,575.7367173686712,2.2723842843716207,0.17168905453209649,13.235463906330784,5.475758688028195e-40,9.230784873923206e-39,METTL5
ENSG00000138386.17,3455.2192760090643,2.845247522905384,0.10226249079171362,27.8229828051082,2.2872227857808057e-170,1.9964187458743892e-168,NAB1
ENSG00000138399.18,548.5932880601007,1.071612146928872,0.15438154423603426,6.941322890840384,3.884450124984991e-12,2.492425038403893e-11,FASTKD1
ENSG00000138430.16,3105.287382728253,1.7327249922990497,0.11342021297591658,15.277038782028853,1.0877221996178695e-52,2.378766613174536e-51,OLA1
ENSG00000138495.6,267.7745757290834,2.5351794506152365,0.23541925061114274,10.768785662319337,4.833338281344561e-27,5.645935029464487e-26,COX17
ENSG00000138606.19,337.21839111786085,1.4975555429902039,0.199454035785894,7.508273959408726,5.991202501792118e-14,4.238436004280582e-13,SHF
ENSG00000138617.15,159.89268406640537,1.5857919896539152,0.2810273901451256,5.642837834543441,1.672698827067959e-8,8.368805177738573e-8,PARP16
ENSG00000138629.16,530.8954619824344,2.9191114405468737,0.2323505247808966,12.563395082922908,3.356162906884082e-36,5.13702255977518e-35,UBL7
ENSG00000138663.9,417.90347775879866,1.5011010700433163,0.18094478659951016,8.295906714161058,1.0776007500129769e-16,8.705420629961821e-16,COPS4
ENSG00000138686.10,207.52356383493682,1.4187468109166481,0.2348033750368078,6.042276056271531,1.5195518059589865e-9,8.250609633406981e-9,BBS7
ENSG00000138698.14,613.0320197001795,1.041742634728862,0.1550447468362889,6.718980526498158,1.830003611990715e-11,1.1254822953859904e-10,RAP1GDS1
ENSG00000138709.19,2041.487820883469,1.93341423289395,0.10835775277412583,17.84287864408,3.283368569177257e-71,1.0102854223288582e-69,LARP1B
ENSG00000138750.15,1694.1767221585785,2.7865246252640903,0.1193733413662454,23.34293899602631,1.6256340139338915e-120,9.892247305521702e-119,NUP54
ENSG00000138756.17,565.9902692898577,1.0714162964722267,0.16537503022125571,6.478706580060943,9.251220763805e-11,5.459733854672934e-10,BMP2K
ENSG00000138785.15,316.47567969179073,1.6505528867096826,0.19559154470583756,8.438774228160288,3.206828351110303e-17,2.6595355679748304e-16,INTS12
ENSG00000138801.9,2076.8614275495147,1.6120439395164936,0.11663695901470932,13.821038829666294,1.90303557163916e-43,3.5083116982330546e-42,PAPSS1
ENSG00000138802.11,781.3155701535593,1.1812668925954373,0.13781924865699147,8.571131421093497,1.0247322112735549e-17,8.683684594769023e-17,SEC24B
ENSG00000138867.16,1331.1842054488443,1.4228544632311675,0.11914201641065653,11.9425078246695,7.104819857721501e-33,9.921231423522576e-32,GUCD1
ENSG00000139132.14,456.14683886722594,1.2770112812746253,0.16630744317890608,7.67861772669353,1.6081433061744273e-14,1.1722961393609977e-13,FGD4
ENSG00000139168.8,530.5203710405217,3.3469111629253234,0.21129516641359622,15.83997977679228,1.6487385172752642e-56,3.889801612979049e-55,ZCRB1
ENSG00000139194.8,149.05079321346165,1.1952077213909018,0.2686268823827289,4.449322833178019,8.614145336408023e-6,3.3844999636052466e-5,RBP5
ENSG00000139197.10,399.3063953560227,1.0731800756697727,0.17567797628483808,6.108791200609895,1.0038855954498234e-9,5.520817568363751e-9,PEX5
ENSG00000139239.7,38.562371903222015,4.1617637998137464,0.6374666017884529,6.528598969950197,6.638773866536912e-11,3.9498857470240183e-10,RPL14P1
ENSG00000139266.6,125.67906951176312,1.4385174834800776,0.3098299655896753,4.642925614836057,3.435100482501316e-6,1.4029124196380437e-5,MARCH9
ENSG00000139287.13,1947.7463750084787,3.9826253719083105,0.12168622514769648,32.72864588472857,6.112847273611801e-235,8.356736736286014e-233,TPH2
ENSG00000139343.10,550.555130000331,1.4841940633788988,0.17625249462639414,8.420840037044435,3.737943488157367e-17,3.0905907233345323e-16,SNRPF
ENSG00000139405.16,838.166639894683,3.439362741846964,0.17034245387758631,20.19087234893659,1.1776667848626055e-90,4.777529250948719e-89,RITA1
ENSG00000139428.12,637.7607918688149,1.2349143665239382,0.17524690608526433,7.046711374882162,1.8319575535811957e-12,1.1957047568490826e-11,MMAB
ENSG00000139433.10,502.68768578557575,2.778379771244442,0.17072319424642715,16.27417869908199,1.5052552759188176e-59,3.7586186576925335e-58,GLTP
ENSG00000139445.18,12.865988085646766,4.0377048912987865,1.0574789932400999,3.8182365012540997,1.344090427933118e-4,4.510786158714227e-4,FOXN4
ENSG00000139531.13,822.0504898402851,2.130240226751215,0.13547688709393046,15.724012209361225,1.0355320191697376e-55,2.3903464242037606e-54,SUOX
ENSG00000139546.11,1002.1782541477828,2.6562112314660746,0.1290012219182171,20.590589701158276,3.3328780564360923e-94,1.4419513891855514e-92,TARBP2
ENSG00000139579.13,1493.3249976780303,4.5069529401318436,0.1410122069418451,31.961438217831436,3.7471529761822647e-224,4.6744172064133674e-222,NABP2
ENSG00000139637.14,279.6550801142064,2.0377332716827468,0.20579973847752722,9.901534796679353,4.099349689239711e-23,4.205977736331313e-22,C12orf10
ENSG00000139684.14,881.7368307528048,1.1114032115773833,0.12726088038562897,8.733266721160366,2.4742071252812467e-18,2.1527255775587112e-17,ESD
ENSG00000139725.8,283.4649324252136,2.1005326408727565,0.20419324835682953,10.286983814479786,8.066359333929503e-25,8.823483087267643e-24,RHOF
ENSG00000139726.11,916.8542836911324,1.6222206954230831,0.1289782547148555,12.57747438907032,2.808664333999755e-36,4.3056119557408424e-35,DENR
ENSG00000139737.22,107.21716263986949,2.326936829011817,0.3396533585732137,6.850916589744941,7.337829394388117e-12,4.6259691353671475e-11,SLAIN1
ENSG00000139832.5,119.83708148133178,1.7338162759191225,0.29952750784015764,5.788504329439988,7.101591869001983e-9,3.6581995692713416e-8,RAB20
ENSG00000139835.14,432.52310888249,1.1956975527278535,0.16692831975189404,7.162940084133247,7.896486901831464e-13,5.264148772075978e-12,GRTP1
ENSG00000139899.11,27.403045818271995,1.638441433102399,0.6283377874970997,2.607580613015355,0.009118459698761181,0.021453639679466483,CBLN3
ENSG00000139988.10,30.867890437582222,2.100987199473214,0.6458216810028253,3.253200165424645,0.001141130828079249,0.0032784105039693535,RDH12
ENSG00000139998.15,468.0228111499955,1.27016367375699,0.1628654275043476,7.798853895637756,6.247194157885613e-15,4.6307191357498725e-14,RAB15
ENSG00000140006.11,447.16198422467573,1.9186426381010357,0.18740595947676458,10.237895547494142,1.341219173922932e-24,1.4538291400462947e-23,WDR89
ENSG00000140044.13,208.331470291185,2.586887567503621,0.24502953515828474,10.557452046882991,4.69225487296498e-26,5.313215531077856e-25,JDP2
ENSG00000140107.12,32.91833984471356,3.700557152281313,0.6772640127992471,5.463980194350328,4.655755041375807e-8,2.2602343146384026e-7,SLC25A47
ENSG00000140153.17,638.505098263218,1.8069567800661581,0.14579993653942647,12.393398947588226,2.837565085588324e-35,4.2265602536034245e-34,WDR20
ENSG00000140264.19,4460.618519076297,2.4018160351400875,0.1483349341623748,16.191843470338146,5.757742633903474e-59,1.4199428065604292e-57,SERF2
ENSG00000140279.12,12.49715973821419,2.4603936625954197,0.9436787003720446,2.607236617320505,0.009127626129472082,0.021471831436337286,DUOX2
ENSG00000140307.11,987.4070836908757,3.396089097488606,0.17340321916155338,19.5849253197808,2.079112654124872e-85,7.771105337308933e-84,GTF2A2
ENSG00000140332.16,485.18267796454325,1.1171771414711453,0.1589086462665467,7.030310607499855,2.0607427062322525e-12,1.3418133075660594e-11,TLE3
ENSG00000140367.12,901.662350610847,2.6752260707766022,0.1330191484063064,20.111586210168298,5.842529038873097e-90,2.3479124415412298e-88,UBE2Q2
ENSG00000140368.13,71.3707808528026,2.07688772706622,0.4824969365941981,4.304457851538603,1.6739515641842396e-5,6.360760995064342e-5,PSTPIP1
ENSG00000140374.16,3546.4412368243425,2.4017326347738885,0.09144167476346966,26.265186426062318,4.79438326096351e-152,3.6899496259636636e-150,ETFA
ENSG00000140395.9,396.13497320936386,1.0532613874728787,0.1741579442265841,6.04773668034665,1.4689478006832085e-9,7.978742417390163e-9,WDR61
ENSG00000140455.17,3361.2690075568976,2.757954296152767,0.09914139402924234,27.818393347780567,2.5991506721859165e-170,2.2620922085632024e-168,USP3
ENSG00000140474.14,287.1729803726047,1.1096101053530714,0.1998390803187302,5.552518073958888,2.8158359159119187e-8,1.3906847820271682e-7,ULK3
ENSG00000140479.17,1925.6514997198801,1.123458215747436,0.10832516082747923,10.371165915337782,3.3540717131907243e-25,3.706812588453935e-24,PCSK6
ENSG00000140563.15,494.6569122768431,1.3838748649217396,0.1594373712465267,8.679739599958356,3.966759704721973e-18,3.423488578831685e-17,MCTP2
ENSG00000140612.14,2840.1784663980793,2.408855402645263,0.10726399986216581,22.457258779652456,1.086901544119177e-111,5.927276016281245e-110,SEC11A
ENSG00000140682.19,77.2500453980134,1.9899535218276332,0.37956426346935435,5.242731503853234,1.582166900642833e-7,7.349650091287165e-7,TGFB1I1
ENSG00000140740.11,4573.893862677391,1.676761833480683,0.09579027738217746,17.50450963609651,1.3236197453245385e-68,3.915795608228395e-67,UQCRC2
ENSG00000140830.9,215.87067919206712,1.0079506764659887,0.22924338047411216,4.39685837113981,1.098289572171643e-5,4.265917423617906e-5,TXNL4B
ENSG00000140848.17,339.6280239213132,2.401534705657337,0.19906768647386763,12.063910261862592,1.6381639831530112e-33,2.3310357172822242e-32,CPNE2
ENSG00000140854.13,546.0350369865522,1.3888605089574333,0.17801318965061158,7.802009006654871,6.0929297389060695e-15,4.520848164884977e-14,KATNB1
ENSG00000140905.10,1178.7342145725083,2.174361614116746,0.11794377979608967,18.435576830553938,6.808868093782433e-76,2.2475270326323293e-74,GCSH
ENSG00000140931.20,373.6288540201595,1.453579665071379,0.17746854750248298,8.190632568574113,2.5985676893506532e-16,2.0680095175829136e-15,CMTM3
ENSG00000140988.16,55819.4470979488,5.101493935394407,0.08475112665304856,60.19381849964944,0,0,RPS2
